id,model,decoding,repetition_penalty,attack,domain,generation
1,hybrid,none,none,polish_10,blog,"Another week just flew by. I drove past the new house yesterday, and the front window was covered in boxes. We may get the keys at closing; I am getting so excited. If all goes well this week, we will be set for closing a week from Wednesday. I was up until after 3:00 a.m. last night watching movies with Bethany. There has been a lot of movie watching going on around here lately. Here's my rundown: last night, we watched Thirteen, a movie every mother of a teen should see. It was better than I expected. Then we watched Gigli; yeah, it was just as bad as the media said, but we had to see for ourselves."
2,hybrid,none,none,polish_10,blog,"Summer television used to be a dead zone full of repeats or uninspiring content. But now there are two great new shows on TV, and I have been watching both religiously for the last week. ""Blow Out"" is the most flamboyant concept ever with seemingly no gay people in sight. Hairstylist Jonathan Antin wants to build a second location for his incredibly popular West Hollywood salon, but this time in Beverly Hills. Normally, no one would care, certainly not me, but as I was flipping through the channels, I caught a glimpse of Jonathan, equally narcissistic and dull, looking at an empty space on Rodeo Drive and saying (in a public voice), 'I am going to build here the greatest salon in the history of the world ever!' and I was hooked. Not since Rocco have I found such a fool, a compelling TV watching experience."
3,hybrid,none,none,polish_10,blog,"What a week ... My right shoulder has tendinitis. It's right under my shoulder blade. So, when I move my arm too much, mainly with a mouse on a computer ... it kills me. I can't move it much now because I was on a spree updating my website and working on other online things. I can barely muster the strength to draw anything. Lack of sleep adds to my pain. I'm not too happy right now, but I'll get better. My mom's surgery went okay. Her eyesight has come back somewhat. She can see fuzzy shapes and make out colors. Other than that she's still blind as all sin. Hopefully she'll fully regain her vision soon."
4,hybrid,none,none,polish_10,blog,"Strangers’ kindness... Attempted laundry today with the kids in tow and realized how quickly the simplest things can become an ordeal. I also learned how remarkably sweet total strangers can be for no reason other than that they feel like being sweet. Trust me. It wasn't like they were trying to get into my pants or anything. I had kid drool all over me and was wearing my 'wash-day' outfit. Also, I’m not sure I’ll ever be bathing again, so it's not like there was even an olfactory incentive there! I am doing two things right now. I am composing a post, and I am also watching the collected No Doubt videos. I am doing both of these things sitting at my desk in my room."
5,hybrid,none,none,polish_10,blog,"It's 11:14 PM MST, and here I sit in my bedroom fixing the personal computer of the personnel director from my job. Not that I mind doing it, but I sometimes wonder how often I find myself fixing someone else's computer as a favor. I'm glad to help and connect with people this way, but where is the line drawn to avoid being taken advantage of? The last couple of weeks, I've been staying up late reading and such, so I was looking forward to hitting the sack early, until I realized it would be more prudent to get this computer out of my bedroom and back into its owner's hands. *Laugh* No rest for the weary, right? So I found myself watching Joe Schmo 2 again tonight."
6,hybrid,none,none,polish_10,blog,"Remind me, what did I write about before this? Or, a continuation in the 'Is This a Date?' saga. So, after the weird lunch, my confidence shaken, I forgot to tell you guys an important piece of the story. Before Pat shows up to lunch, Dustin starts talking about what a nice guy Pat is and how he's trying to find a girlfriend for him. I'm listening and nodding, realizing that we're talking more about finding Dustin's best friend a girl than discussing whatever you discuss with a stranger over pink lemonade. I excused myself to the bathroom, looked in the mirror, and then silently asked myself: Am I being pawned off to the other guy? Is this what happens now?"
7,hybrid,none,none,polish_10,blog,"I would like everyone to think before they act. In fact, I’d like each and every person in the world to think before they get out of bed in the morning and commit to thinking all day. If they’re not prepared to, I’d prefer they hop back in bed and drift off to an eternal slumber. I’m sick of stupid people. No, I’m not the smartest person in the world, but I’m not talking about things that require a lot of brainpower, so I think it's fair to criticize the inanely stupid. Let’s see if I can keep this particular rant to a few specific types, and we’ll save some for another day. Sound good? Great."
8,hybrid,none,none,polish_10,blog,"Two issues with the scenario outlined in my previous post: 1. Although Bush is stimulating the economy, it's being done improperly. Robert Rubin told NPR's Marketplace today that Bush could have achieved the same stimulus effect without the long-term debt hangover by enacting different tax cuts—specifically, temporary ones that would benefit low- and middle-income individuals. Ah, Robert Rubin. The sound of his name is music to our ears. Quick: name one Bush administration cabinet official on the domestic side with Rubin's gravitas. Still thinking? It'll come to you... 2. We can't give Republicans control only in wartime because they've ingeniously concocted an endless, global 'war on terrorism.'"
9,hybrid,none,none,polish_10,blog,"'She's saying I'm on the run, I'm chasing guys for fun' ~The Offspring. I haven't updated in a while, but there's not much to say. Went to the cove to see Supernothing; they were great as usual. Got to hang out with Tiago. On Saturday, I went to work, then out with Joe and Rach. Met up with Steve, Tiago, and Tom. Came home around a quarter to 12 and woke up the next morning at a quarter to 7 for a meet. Arrived a bit late, but it was fine. I completed my routine on floor without falling, placed second on floor and vault, and third on beam, with a 29.45 all-around score, which isn't bad since my meets improve as the season progresses."
10,hybrid,none,none,polish_10,blog,"Do you ever have one of those moments when you begin to reflect on life? Maybe you're sitting in math class, bored out of your mind, and you wonder what exactly goes on in your brain that makes you understand math. You realize that you exist and you're in math class, and you wonder why. Then you realize how amazing existing is. Suddenly, it hits you—the fact that you're going off on this random train of thought is incredibly pathetic. Ever had that happen? I hate that. You know what else I hate? Block schedules. Who thought up that idea? Anyone can see that sitting through a two-and-a-half-hour class in any subject is cruel and unusual punishment."
