id,model,decoding,repetition_penalty,attack,domain,generation
2,hybrid,none,none,polish_50,blog,"Summer TV used to be a wasteland of repeats, but now there are two exciting new shows. One is a ridiculous concept that defies all logic, yet I can't look away. Hairstylist Jonathan Antin wants to open a second location in Beverly Hills, and I find myself captivated by his grandiose ambitions. As I flipped through channels, I caught a glimpse of Jonathan boasting about his plans for the salon, and I was hooked. Not since Rocco have I found such a charismatic fool on TV."
3,hybrid,none,none,polish_50,blog,"A week ago, my right shoulder started to hurt. It's right under my shoulder blade. So, when I move my arm too much, mainly with a mouse on a computer, it kills me. I can't move it much now because I was on a spree updating my website and working on other online things. I can barely muster up the strength to draw anything. Lack of sleep adds to my pain. I'm not too happy right now, but I'll get better. My mom's surgery went okay. Her eyesight has come back some. She can see fuzzy shapes and make out colors. Other than that, she's still blind as a bat. Hopefully, she'll fully regain her vision soon."
4,hybrid,none,none,polish_50,blog,"The kindness of strangers... Attempted laundry today with kids in tow and realized how quickly simple tasks can become a chaotic ordeal. I also learned how sweet total strangers can be, simply because they feel like being kind. No ulterior motives or inappropriate advances. I had kid drool all over me and was wearing my 'wash-day' outfit, yet strangers still offered help. It's not like they were trying to get in my pants or anything. I'm not sure I'll ever be bathing again, so there was no olefactory incentive either. I'm currently composing this post and watching the Collected No Doubt videos. I'm doing both from my desk in my room."
5,hybrid,none,none,polish_50,blog,"It's 11:14pm and I'm in my bedroom fixing the personal computer of my boss. While I enjoy helping others with their technology, I sometimes wonder if I'm being taken advantage of. Recently, I've been staying up late reading and such, so I was looking forward to an early night's rest. However, I realized it was more important to get the computer back to its owner. *laugh* No rest for the weary, I guess. I found myself watching Joe Schmo 2 tonight."
6,hybrid,none,none,polish_50,blog,"Remind me, what did I write about before this? Or, a continuation in the 'is this a date?' saga. After the weird lunch, my confidence shook, I forgot to tell you guys an important part of the story. Before Pat shows up to lunch, Dustin starts talking about what a nice guy Pat is and how he's trying to find a girlfriend for him. I'm listening and nodding, realizing we're discussing more about finding Dustin's best friend, a girl, than discussing whatever it is you discuss with a stranger over pink lemonade. I excuse myself to the bathroom and silently ask myself: am I being pawned off to the other guy? Is this what happens now?"
7,hybrid,none,none,polish_50,blog,"I would like everyone to think before they act. I'd like each and every person in the world to make a commitment to think before they get out of bed in the morning. If they're not prepared, I'd like them to go back to bed and take a nap. I'm tired of dealing with stupid people. I'm not the smartest person in the world, but I'm not talking about things that require a lot of brainpower. I'm just trying to persecute the inanely stupid. Let's keep it to a few particular types for now and save some for another day."
8,hybrid,none,none,polish_50,blog,"Two problems with the scenario outlined in my previous post: 1. True, Bush's tax cuts stimulated the economy, but in the wrong way. Robert Rubin told NPR's Marketplace that Bush could have achieved the same stimulus effect without the long-term debt hangover by enacting different tax cuts, temporary tax cuts that would benefit low- and middle-income people. Ah, Robert Rubin. The sound of his name is music to our ears. Quick: name one Bush administration cabinet official on the domestic side with Rubin's gravitas. Still thinking? It'll come to you... 2. We can't give the Republicans control only in wartime because they've ingeniously concocted an endless, global 'war on terrorism.'"
9,hybrid,none,none,polish_50,blog,"She's saying I'm on the run, I'm chasing guys for fun. ~The Offspring haven't updated in a while, but not much to say... Went to the cove to see SuperNothing, they were good as usual, got to chill with Tiago. Sat. Went to work and then out with Joe and Rach, met up with Steve, Tiago, and Tom. Came home at like quarter to 12 and woke up the next morning at quarter to 7 for a meet. Got there a little late, but it's all good, I did my full-on floor and didn't fall, second on floor and vault, and third on beam, 29.45 all around, which isn't bad because my meets get better as the season goes on."
11,hybrid,none,none,polish_50,blog,"I think that monopoly has run its course in my life and I vow to never lay my hands on that damn iron (not a hot one, but the piece in the game) again. Tonight, Andy beat me by a few small dollars and won the Far Cry game, or maybe I let him win on account of him leaving in a few short hours and me wanting him to feel good on his last night here. Well, however the story goes, it can't compare to this Texas-sized headache I have at the moment. I've taken some Aleve and I must say that they are doing the trick. All I need now is some well-deserved R&R. Your telephone's the one that helped me wrap the cord around my neck... At the drive-in."
12,hybrid,none,none,polish_50,blog,"It has been a long day, and I am feeling a bit drained. I am going to have to be selective about what I write about, as I do not have the energy to elaborate on every detail. Suffice it to say that camp was an incredible experience, even better than I could have hoped for. God has been doing some amazing things in my life lately, and I have been trying to turn over a new leaf. We arrived at the Twiggs' house on Friday evening and stayed until we left for camp on Monday. During our time there, we attended the fair, attended church, went to Walmart, and watched movies."
13,hybrid,none,none,polish_50,blog,"Today is my last day of summer vacation! 😭 I have a dentist appointment at 9 AM, ugh. I'd rather get it over with than try to schedule it during my surgery rotation. I'm definitely nervous and scared. As a perfectionist, I love excelling at everything I do, but starting new things is tough. I hate being a pawn and not knowing what's going on."
14,hybrid,none,none,polish_50,blog,"Arun Shourie highlights how the present Governor of Uttar Pradesh, T.V. Rajeswar, warned of an impending 'third Islamic state' threat in the subcontinent as far back as 1996. Shourie questions whether the fact that Rajeswar, rather than Advani, wrote these warnings makes them more credible. Does his involvement as a writer of these articles indicate a hidden communal agenda, disqualifying him from continuing as Governor of Uttar Pradesh?"
16,hybrid,none,none,polish_50,blog,"I woke up this morning feeling completely drained. I went home and slept off, but I only got up when my mother called me around eight thirty. And when I woke up, it was all dark, and I hadn't switched the lights on, so I couldn't figure out what time or date it was, for a few seconds, it was just my mother's voice in the darkness and me grappling with reality. Wonder why I'm feeling so drained. Nice weather this morning. It was drizzling when I came. Although in Calcutta I hear it's been raining for the past three days."
17,hybrid,none,none,polish_50,blog,"Last night was the worst. I threw away the sweater I was knitting because it had too many stitches and the mohair was knotting together as I knitted. I lost probably $10 worth of yarn, and frogging (ripping out rows) didn't work well. I didn't even swear, which is unusual for me. I just morosely ripped it out and watched season two of Sex and the City instead (good choice!). And then I got sick of it and threw it away. I learned a lot while trying to make this sweater, but it was not worth the effort."
18,hybrid,none,none,polish_50,blog,"Last night in class, we discussed the assigned reading, ""Getting Back into Place: Toward a Renewed Study of the Place-World,"" by Edward S. Casey. The first chapter explores the concept of ""implacement"" and the second, ""displacement."" Casey argues that our contemporary world and culture are centered around time, with a focus on running out of time, saving time, and being just in time. He contends that shifting the focus to place can create a more grounded community. So far, this book has been the most captivating read of the semester."
19,hybrid,none,none,polish_50,blog,"Whatever it is they put into freeze, pops to make them those colors, there should be some sort of warning: may make your life a bit bizarre. And while giggling is good, one wonders if we would have found ourselves up that fire escape, drinking beer in the fierce wind had we not been eating them earlier. Finding ourselves in a doorway to a bar, sadly closed for business, we stopped to examine an office-supplies catalog that had arrived in the post. Lucky we did. Who could possibly have guessed that within these pages were the special offers of a lifetime? Not I, for certain. I list but a few: buy 36 permanent marker pens, get a stunt kite. Buy 30 lever arch files, get a barbecue."
