id,model,decoding,repetition_penalty,attack,domain,generation
1,hybrid,none,none,polish_5,blog,"Another week just flew by. I drove by the new house yesterday, and the front window was covered in boxes. We may get the keys at closing; I am getting so excited. If all goes well this week, we will be set for closing a week from Wednesday. I was up until after 3:00 a.m. last night watching movies with Bethany. There has been a lot of movie watching going on around here lately. Here's my rundown: last night we watched *Thirteen,* a movie every mother of a teen should see. It was better than I expected. Then we watched *Gigli*; yeah, it was just as bad as the media said it was, but we had to see for ourselves."
2,hybrid,none,none,polish_5,blog,"Summer TV in the summer used to be a dead zone full of repeats. But now there are two great new shows on TV and I have been watching both religiously for the last week. Blow Out has the gayest concept ever that seemingly has zero gay people in sight. Hairstylist Jonathan Antin wants to build a second location for his incredibly popular West Hollywood salon, this time in Beverly Hills. Normally no one would care, certainly not I, but as I was flipping through the channels I caught a glimpse of Jonathan, equally narcissistic and dull, looking at an empty space on Rodeo Drive, speaking (in a public voice) 'I am going to build here the greatest salon in the history of the world ever!' and I was hooked. Not since Rocco have I found such a moron compelling TV watching."
3,hybrid,none,none,polish_5,blog,"What a week ... My right shoulder has tendinitis. It's right under my shoulder blade. So, when I move my arm too much, mainly with a mouse on a computer ... It kills me. I can't move it much now because I was on a spree updating my website and working on other online tasks. I can barely gather strength to draw anything. Lack of sleep adds to my pain. I'm not too happy right now, but I'll get better. My mom's surgery went okay. Her eyesight has come back somewhat. She can see fuzzy shapes and make out colors. Other than that, she's still blind as all sin. Hopefully she'll fully regain her vision soon."
4,hybrid,none,none,polish_5,blog,"Kindness of strangers... Attempted laundry today with the kids in tow and realized how quickly the simplest things can become a daunting ordeal. I also learned how remarkably sweet complete strangers can be for no reason other than because they feel like being kind. Trust me. It wasn't like they were trying to get into my pants or anything. I had kid drool all over me and was wearing my 'wash-day' outfit... Also, I'm not super sure I'll ever be bathing again, so it's not like there was even an olfactory incentive there! I am doing two things right now. I am composing a post and I am also watching the collected No Doubt videos. I am doing both of these things sitting at my desk in my room."
5,hybrid,none,none,polish_5,blog,"So it is 11:14pm MST, and here I sit in my bedroom repairing the personal computer of the personnel director from my job. Not that I mind doing it, but I wonder sometimes how often I find myself fixing someone else's computer as a favor. I'm glad to be able to love and support people this way, but where is the line drawn when it comes to the point that you are being taken advantage of? The last couple of weeks, I've been staying up late reading and such, so I was looking forward to hitting the sack early, until I realized it would be more prudent to get this computer out of my bedroom and back into its owner's hands. *laugh* No rest for the weary, right? So I found myself watching Joe Schmo 2 again tonight."
6,hybrid,none,none,polish_5,blog,"Remind me, what did I write about before this? Or, a continuation in the 'is this a date?' saga. So, after the weird lunch, my confidence shook, I forgot to tell you guys an important piece of the story. Before Pat shows up to lunch, Dustin starts talking about what a nice guy Pat is and how he's trying to find a girlfriend for him. I'm listening and nodding and realizing that we're talking more about finding Dustin's best friend a girl, than discussing whatever it is you discuss with a stranger over pink lemonade. I excused myself to the bathroom, looked in the mirror and then silently asked myself: am I being pawned off to the other guy? Is this what happens now?"
7,hybrid,none,none,polish_5,blog,"I would like everyone to think before they act. Actually, I'd like each and every single person in the world to think before they get out of bed in the morning, and make a commitment to keep thinking all day, and if they're not prepared to, I'd like very much that they hop the fuck back in bed, and drift off to an eternal slumber. I'm sick to death of stupid people. No, I'm not the smartest person in the world... But I'm not talking about things that take a lot of brain power, so I think it's fair to criticize the inanely stupid. Let's see if I can keep this particular rant to a few specific types, and we'll save some for another day, sound good? Great."
8,hybrid,none,none,polish_5,blog,"Two problems with the scenario outlined in my previous post: 1. True, Bush is stimulating the economy, but in the wrong way. Robert Rubin told NPR's Marketplace today that Bush could have achieved the same stimulus effect without the long-term debt hangover by enacting different tax cuts, temporary tax cuts that would benefit low and middle-income individuals. Ah, Robert Rubin. The sound of his name is music to our ears. Quick: name one Bush administration cabinet official on the domestic side with Rubin's gravitas. Still thinking? It'll come to you... 2. We can't give the Republicans control only in wartime because they've ingeniously concocted an endless, global 'war on terrorism.'"
9,hybrid,none,none,polish_5,blog,"'she's saying i'm on the run, i'm chasing guys for fun' ~the offspring umm haven't updated in a while but not much to say.. Went to the cove to see supernothing, they were great as usual, got to chill with tiago :-).. Sat. Went to work and then out w/ joe and rach, met up with steve, tiago, and tom.. Came home at around quarter to 12 and woke up the next morning at quarter to 7 for a meet.. Got there a little late but it's all good, i did my full on floor and didn't fall, second on floor and vault and third on beam, 29.45 all-around which isn't bad because my meets get better as the season goes on.."
10,hybrid,none,none,polish_5,blog,"Do you ever have one of those moments when you begin to reflect on life? Like you're sitting in math class bored out of your skull, and you wonder what exactly goes on in your brain that makes you understand math? And you realize that you exist and you are in math class and you wonder why. Then you realize how amazing existing is. And suddenly it hits you—the fact that you are going off on this random train of thought is incredibly pathetic. Ever had that happen? I hate that. You know what else I hate? Block schedules. Who would ever come up with that idea? Anyone can see that sitting through a two and a half hour class in any subject is cruel and unusual punishment."
11,hybrid,none,none,polish_5,blog,"I think that Monopoly has run its course in my life and I vow to never lay my hands on that damn iron (not a hot one but the piece in the game) again. Tonight Andy beat me by a few small dollars and won the freakin' game, or maybe I let him win on account of him leaving in a few short hours and me wanting him to feel good on his last night here. Well however the story goes it can't compare to this Texas-sized headache I have at the moment, I've taken some Aleve and I must say that they are doing the trick, all I need now is some well-deserved r&r your telephone's the one that helped me wrap the cord around your neck... At the drive in."
12,hybrid,none,none,polish_5,blog,"Well... Today has been a long day. We had to drive home from Indiana. I guess I'm gonna have to be choosy about what I write because I could really take up a lot of time and space, and I just don't have enough energy. First off, I have to say that camp was awesome and even better than I could have expected. God has been doing so much in my life lately, and it's just awesome. I've sort of turned over a new leaf, I guess, but anyway, back to the beginning. We arrived at the Twiggs' house on Friday evening and stayed until we left for camp on Monday. Most of what we did was go to the fair, church, a parade, Walmart, and watch movies."
13,hybrid,none,none,polish_5,blog,"Today is my last day of summer vacation! Ugh! I have a dentist appointment at 9. I hate that, but I'd rather get it over with than try to schedule it during the first month of my surgery rotation. I'm definitely nervous, scared, jittery, and any other words you can think of for 'no way, I really don't want to go' to school. This is going to be a whole new ball game for me. As a perfectionist, I love excelling at everything I do. But starting new things is tough. I hate being a pawn (like I told Cassie: 'I'm going to be the only pawn on the chessboard who insists on moving like a knight'), and I hate not knowing what's going on."
14,hybrid,none,none,polish_5,blog,"Arun Shourie discusses how the current governor of Uttar Pradesh had warned, as far back as 1996, about the impending threat of the rise of a 'third Islamic state' in the subcontinent. T. V. Rajeswar, the former head of the Intelligence Bureau and the present governor of Uttar Pradesh, had predicted this dire threat in a series of articles published in The Hindustan Times, in 1996. Shourie raises a valid point when he says, does the fact that you now know that he, and not I, to say nothing of Mr. Advani, wrote all that make the warnings ring true? Or do you conclude that because he wrote in this refrain, T. V. Rajeswar is a closet communalist who should not be allowed to continue as governor of Uttar Pradesh?"
15,hybrid,none,none,polish_5,blog,"Attitude: bored mood: indifferent, looking forward to tonight. It has been a long, hard day in the trenches here today, folks, with almost no time to write anything for you readers. However, it's good to see Tigger (now Akcron) taking up the reins herself and making an appearance and talking about things :) not much to add about things. Yesterday was Shakespeare on the Green, which was a lovely play, but I had to leave before the closing curtain, which kinda sucked. Hopefully, someday I'll see the entirety of a Shakespeare play. But I digress. Akcron is right about the problems with the shower; it sucks. In terms of laughing at her in the shower, you have to admit, the look people get when committing self-torture can be pretty entertaining."
16,hybrid,none,none,polish_5,blog,"All of a sudden, for the past two days, I have been overcome with terrible bouts of exhaustion. Bone-deep exhaustion. Last evening, I went home and just slept off, only getting up when my mother called me around eight thirty. When I woke up, it was all dark and I hadn't switched the lights on, so I could not figure out what time or date it was. For a few seconds, it was just my mother's voice in the darkness and me grappling with reality. Wonder why I'm feeling so drained... Nice weather this morning. It was drizzling when I came. Although in Calcutta, I hear it's been raining for the past three days."
17,hybrid,none,none,polish_5,blog,"Last night was the worst. I threw away the sweater I was knitting. I only had about 14 inches. I lost probably $10 worth of yarn (it's $8 a skein). But it had too many stitches by the time I got to the armholes, and the mohair was knotting itself together as I knitted, so frogging (ripping out rows) didn’t work well. The yarn broke a lot. I didn’t even swear, which is unusual for me. I just morosely ripped and listened to season two of Sex and the City (way to go, library!). And then I got sick of it and threw it away. I suppose I could say I learned a lot while trying to do this sweater."
18,hybrid,none,none,polish_5,blog,"Last night in class, we were discussing that week’s assigned reading, ""Getting Back into Place: Toward a Renewed Study of the Place-World,"" by Edward S. Casey. The first chapter deals with “implacement” and the second, “displacement.” In the first chapter, Casey makes the distinction that our contemporary world and culture revolve around time as the situating force: we are running out of time, we have saved time, we are just in time. He is trying to make the case that using place as the center of culture creates a more grounded community. (That is a very rough summation, a disclaimer just in case my professor or any other classmate happens to read this post.) So far, this book is the first reading that has grabbed me by the proverbial shoulders."
19,hybrid,none,none,polish_5,blog,"Whatever it is they put into freeze pops to make them those colors, there should be some sort of warning: may make your life a bit bizarre. And while giggling is good, one wonders if we would have found ourselves up that fire escape drinking beer in the fierce wind had we not been eating them earlier. Finding ourselves in a doorway to a bar sadly closed for business, we stopped to examine an office-supplies catalog that had arrived in the post. Lucky we did. Who could possibly have guessed that within these pages were the special offers of a lifetime? not I, for certain. I list but a few: buy 36 permanent marker pens, get a stunt kite. Buy 30 lever arch files, get a barbecue."
20,hybrid,none,none,polish_5,blog,"Currently listening to: The Little Drummer Boy by Stevan Pasero ...and now my post... Senate Republicans okay, hands up - who watched the 39-hour judicial nominations wankathon last week? I know I didn't. Well, okay - I did tune in once or twice. The entire colossal waste of time was perpetrated by Republicans who, upset that Democrats wouldn't concede and nominate four of Bush's extreme justices, were trying to score political points by holding a multi-day cry-fest. Never mind the fact that the Democrats have already approved 168 of Bush's judicial nominees - nooo, that's not good enough for the power-mad Republicans who are inexplicably laboring under the misapprehension they have a huge mandate for this kind of nonsense."
21,hybrid,none,none,polish_5,blog,"This was a good weekend. I enjoyed a lot of god's green leaf, after a long time, I listened to a lot of Nevermore (something I should have started doing much earlier) and read extensively. I finished three books over the weekend - Bruce Sterling's Heavy Weather, Larry Niven's World of Ptavvs, and Octavia Butler's Parable of the Sower. Heavy Weather was a good cyberpunk romp through a near-future USA, devastated by global warming and general anarchy. While it was clever, well-paced, and altogether very convincing, I must confess that I failed to come away with any truly significant sensations about the story or the characters. Not that both aren't well constructed and vividly etched - it's a good book, but not a great one, I guess."
22,hybrid,none,none,polish_5,blog,"Because this is the aftermath, the first week back from practicum was a struggle, but it is only in the second week that the smoke has really started to clear. Post-practicum trauma was a hidden epidemic that is only now coming to light. I was stricken, but the eventual meeting with the course coordinator allowed me to release my burden, and by doing so I have prevented another person from being stuck with such a pedagogically deficit practicum school. Yesterday (Monday), I bumped into another aggrieved classmate who was quite determined to go to the student who was due to go to her school in the next practicum and tell him how terrible it would be. I calmed her down and said that we should go to the administrator first."
