domain,model,polisher,polish_type,ai_rate,human_rate
blog,binoculars,gpt,10,0.0392156862745098,0.9607843137254902
blog,chatgpt-roberta,gpt,10,0.11764705882352941,0.8823529411764706
blog,detectgpt,gpt,10,0.13725490196078433,0.8627450980392157
blog,fastdetectgpt,gpt,10,0.0392156862745098,0.9607843137254902
blog,gltr,gpt,10,0.29411764705882354,0.7058823529411765
blog,gpt2-base,gpt,10,0.0784313725490196,0.9215686274509803
blog,gpt2-large,gpt,10,0.19607843137254902,0.803921568627451
blog,llmdet,gpt,10,0.6862745098039216,0.3137254901960784
blog,radar,gpt,10,0.43137254901960786,0.5686274509803921
blog,zerogpt,gpt,10,0.0392156862745098,0.9607843137254902
email_content,binoculars,gpt,10,0.046511627906976744,0.9534883720930233
email_content,chatgpt-roberta,gpt,10,0.13953488372093023,0.8604651162790697
email_content,detectgpt,gpt,10,0.32558139534883723,0.6744186046511628
email_content,fastdetectgpt,gpt,10,0.16279069767441862,0.8372093023255814
email_content,gltr,gpt,10,0.13953488372093023,0.8604651162790697
email_content,gpt2-base,gpt,10,0.37209302325581395,0.627906976744186
email_content,gpt2-large,gpt,10,0.4186046511627907,0.5813953488372093
email_content,llmdet,gpt,10,0.8372093023255814,0.16279069767441862
email_content,radar,gpt,10,0.46511627906976744,0.5348837209302325
email_content,zerogpt,gpt,10,0.046511627906976744,0.9534883720930233
game_review,binoculars,gpt,10,0.09803921568627451,0.9019607843137255
game_review,chatgpt-roberta,gpt,10,0.11764705882352941,0.8823529411764706
game_review,detectgpt,gpt,10,0.37254901960784315,0.6274509803921569
game_review,fastdetectgpt,gpt,10,0.11764705882352941,0.8823529411764706
game_review,gltr,gpt,10,0.45098039215686275,0.5490196078431373
game_review,gpt2-base,gpt,10,0.3333333333333333,0.6666666666666666
game_review,gpt2-large,gpt,10,0.3333333333333333,0.6666666666666666
game_review,llmdet,gpt,10,0.7647058823529411,0.23529411764705882
game_review,radar,gpt,10,0.09803921568627451,0.9019607843137255
game_review,zerogpt,gpt,10,0.0,1.0
news,binoculars,gpt,10,0.08163265306122448,0.9183673469387755
news,chatgpt-roberta,gpt,10,0.5306122448979592,0.46938775510204084
news,detectgpt,gpt,10,0.42857142857142855,0.5714285714285714
news,fastdetectgpt,gpt,10,0.22448979591836735,0.7755102040816326
news,gltr,gpt,10,0.5510204081632653,0.4489795918367347
news,gpt2-base,gpt,10,0.14285714285714285,0.8571428571428571
news,gpt2-large,gpt,10,0.20408163265306123,0.7959183673469388
news,llmdet,gpt,10,0.7551020408163265,0.24489795918367346
news,radar,gpt,10,0.04081632653061224,0.9591836734693877
news,zerogpt,gpt,10,0.10204081632653061,0.8979591836734694
paper_abstract,binoculars,gpt,10,0.0784313725490196,0.9215686274509803
paper_abstract,chatgpt-roberta,gpt,10,0.0392156862745098,0.9607843137254902
paper_abstract,detectgpt,gpt,10,0.21568627450980393,0.7843137254901961
paper_abstract,fastdetectgpt,gpt,10,0.11764705882352941,0.8823529411764706
paper_abstract,gltr,gpt,10,0.0784313725490196,0.9215686274509803
paper_abstract,gpt2-base,gpt,10,0.13725490196078433,0.8627450980392157
paper_abstract,gpt2-large,gpt,10,0.3137254901960784,0.6862745098039216
paper_abstract,llmdet,gpt,10,0.4117647058823529,0.5882352941176471
paper_abstract,radar,gpt,10,0.0,1.0
paper_abstract,zerogpt,gpt,10,0.0392156862745098,0.9607843137254902
speech,binoculars,gpt,10,0.09803921568627451,0.9019607843137255
speech,chatgpt-roberta,gpt,10,0.39215686274509803,0.6078431372549019
speech,detectgpt,gpt,10,0.37254901960784315,0.6274509803921569
speech,fastdetectgpt,gpt,10,0.13725490196078433,0.8627450980392157
speech,gltr,gpt,10,0.5882352941176471,0.4117647058823529
speech,gpt2-base,gpt,10,0.37254901960784315,0.6274509803921569
speech,gpt2-large,gpt,10,0.27450980392156865,0.7254901960784313
speech,llmdet,gpt,10,0.8431372549019608,0.1568627450980392
speech,radar,gpt,10,0.19607843137254902,0.803921568627451
speech,zerogpt,gpt,10,0.17647058823529413,0.8235294117647058
