domain,model,polisher,polish_type,ai_rate,human_rate
blog,binoculars,llama2,35,0.25,0.75
blog,chatgpt-roberta,llama2,35,0.16666666666666666,0.8333333333333334
blog,detectgpt,llama2,35,0.3055555555555556,0.6944444444444444
blog,fastdetectgpt,llama2,35,0.2222222222222222,0.7777777777777778
blog,gltr,llama2,35,0.5,0.5
blog,gpt2-base,llama2,35,0.2222222222222222,0.7777777777777778
blog,gpt2-large,llama2,35,0.3888888888888889,0.6111111111111112
blog,llmdet,llama2,35,0.5833333333333334,0.4166666666666667
blog,radar,llama2,35,0.6666666666666666,0.3333333333333333
blog,zerogpt,llama2,35,0.16666666666666666,0.8333333333333334
email_content,binoculars,llama2,35,0.2,0.8
email_content,chatgpt-roberta,llama2,35,0.1,0.9
email_content,detectgpt,llama2,35,0.2,0.8
email_content,fastdetectgpt,llama2,35,0.15,0.85
email_content,gltr,llama2,35,0.25,0.75
email_content,gpt2-base,llama2,35,0.5,0.5
email_content,gpt2-large,llama2,35,0.75,0.25
email_content,llmdet,llama2,35,0.9,0.1
email_content,radar,llama2,35,0.65,0.35
email_content,zerogpt,llama2,35,0.1,0.9
game_review,binoculars,llama2,35,0.5833333333333334,0.4166666666666667
game_review,chatgpt-roberta,llama2,35,0.5,0.5
game_review,detectgpt,llama2,35,0.5,0.5
game_review,fastdetectgpt,llama2,35,0.4166666666666667,0.5833333333333334
game_review,gltr,llama2,35,0.5277777777777778,0.4722222222222222
game_review,gpt2-base,llama2,35,0.6388888888888888,0.3611111111111111
game_review,gpt2-large,llama2,35,0.6666666666666666,0.3333333333333333
game_review,llmdet,llama2,35,0.7222222222222222,0.2777777777777778
game_review,radar,llama2,35,0.6944444444444444,0.3055555555555556
game_review,zerogpt,llama2,35,0.3333333333333333,0.6666666666666666
news,binoculars,llama2,35,0.48484848484848486,0.5151515151515151
news,chatgpt-roberta,llama2,35,0.7272727272727273,0.2727272727272727
news,detectgpt,llama2,35,0.5757575757575758,0.42424242424242425
news,fastdetectgpt,llama2,35,0.48484848484848486,0.5151515151515151
news,gltr,llama2,35,0.696969696969697,0.30303030303030304
news,gpt2-base,llama2,35,0.48484848484848486,0.5151515151515151
news,gpt2-large,llama2,35,0.45454545454545453,0.5454545454545454
news,llmdet,llama2,35,0.7878787878787878,0.21212121212121213
news,radar,llama2,35,0.24242424242424243,0.7575757575757576
news,zerogpt,llama2,35,0.45454545454545453,0.5454545454545454
paper_abstract,binoculars,llama2,35,0.4666666666666667,0.5333333333333333
paper_abstract,chatgpt-roberta,llama2,35,0.26666666666666666,0.7333333333333333
paper_abstract,detectgpt,llama2,35,0.37777777777777777,0.6222222222222222
paper_abstract,fastdetectgpt,llama2,35,0.5111111111111111,0.4888888888888889
paper_abstract,gltr,llama2,35,0.4444444444444444,0.5555555555555556
paper_abstract,gpt2-base,llama2,35,0.3333333333333333,0.6666666666666666
paper_abstract,gpt2-large,llama2,35,0.4444444444444444,0.5555555555555556
paper_abstract,llmdet,llama2,35,0.5111111111111111,0.4888888888888889
paper_abstract,radar,llama2,35,0.1111111111111111,0.8888888888888888
paper_abstract,zerogpt,llama2,35,0.28888888888888886,0.7111111111111111
speech,binoculars,llama2,35,0.42857142857142855,0.5714285714285714
speech,chatgpt-roberta,llama2,35,0.5357142857142857,0.4642857142857143
speech,detectgpt,llama2,35,0.5,0.5
speech,fastdetectgpt,llama2,35,0.39285714285714285,0.6071428571428571
speech,gltr,llama2,35,0.5714285714285714,0.42857142857142855
speech,gpt2-base,llama2,35,0.5,0.5
speech,gpt2-large,llama2,35,0.39285714285714285,0.6071428571428571
speech,llmdet,llama2,35,0.5714285714285714,0.42857142857142855
speech,radar,llama2,35,0.5714285714285714,0.42857142857142855
speech,zerogpt,llama2,35,0.5,0.5
