domain,model,polisher,polish_type,ai_rate,human_rate
blog,binoculars,llama70b,50,0.22448979591836735,0.7755102040816326
blog,chatgpt-roberta,llama70b,50,0.16326530612244897,0.8367346938775511
blog,detectgpt,llama70b,50,0.40816326530612246,0.5918367346938775
blog,fastdetectgpt,llama70b,50,0.22448979591836735,0.7755102040816326
blog,gltr,llama70b,50,0.40816326530612246,0.5918367346938775
blog,gpt2-base,llama70b,50,0.16326530612244897,0.8367346938775511
blog,gpt2-large,llama70b,50,0.32653061224489793,0.673469387755102
blog,llmdet,llama70b,50,0.8163265306122449,0.1836734693877551
blog,radar,llama70b,50,0.5714285714285714,0.42857142857142855
blog,zerogpt,llama70b,50,0.14285714285714285,0.8571428571428571
email_content,binoculars,llama70b,50,0.09302325581395349,0.9069767441860465
email_content,chatgpt-roberta,llama70b,50,0.06976744186046512,0.9302325581395349
email_content,detectgpt,llama70b,50,0.23255813953488372,0.7674418604651163
email_content,fastdetectgpt,llama70b,50,0.20930232558139536,0.7906976744186046
email_content,gltr,llama70b,50,0.16279069767441862,0.8372093023255814
email_content,gpt2-base,llama70b,50,0.32558139534883723,0.6744186046511628
email_content,gpt2-large,llama70b,50,0.4883720930232558,0.5116279069767442
email_content,llmdet,llama70b,50,1.0,0.0
email_content,radar,llama70b,50,0.46511627906976744,0.5348837209302325
email_content,zerogpt,llama70b,50,0.11627906976744186,0.8837209302325582
game_review,binoculars,llama70b,50,0.24444444444444444,0.7555555555555555
game_review,chatgpt-roberta,llama70b,50,0.2222222222222222,0.7777777777777778
game_review,detectgpt,llama70b,50,0.4888888888888889,0.5111111111111111
game_review,fastdetectgpt,llama70b,50,0.24444444444444444,0.7555555555555555
game_review,gltr,llama70b,50,0.5555555555555556,0.4444444444444444
game_review,gpt2-base,llama70b,50,0.4,0.6
game_review,gpt2-large,llama70b,50,0.4666666666666667,0.5333333333333333
game_review,llmdet,llama70b,50,0.7555555555555555,0.24444444444444444
game_review,radar,llama70b,50,0.3333333333333333,0.6666666666666666
game_review,zerogpt,llama70b,50,0.2222222222222222,0.7777777777777778
news,binoculars,llama70b,50,0.08695652173913043,0.9130434782608695
news,chatgpt-roberta,llama70b,50,0.6521739130434783,0.34782608695652173
news,detectgpt,llama70b,50,0.4782608695652174,0.5217391304347826
news,fastdetectgpt,llama70b,50,0.2391304347826087,0.7608695652173914
news,gltr,llama70b,50,0.6521739130434783,0.34782608695652173
news,gpt2-base,llama70b,50,0.043478260869565216,0.9565217391304348
news,gpt2-large,llama70b,50,0.1956521739130435,0.8043478260869565
news,llmdet,llama70b,50,0.782608695652174,0.21739130434782608
news,radar,llama70b,50,0.06521739130434782,0.9347826086956522
news,zerogpt,llama70b,50,0.1956521739130435,0.8043478260869565
paper_abstract,binoculars,llama70b,50,0.0392156862745098,0.9607843137254902
paper_abstract,chatgpt-roberta,llama70b,50,0.0196078431372549,0.9803921568627451
paper_abstract,detectgpt,llama70b,50,0.17647058823529413,0.8235294117647058
paper_abstract,fastdetectgpt,llama70b,50,0.09803921568627451,0.9019607843137255
paper_abstract,gltr,llama70b,50,0.058823529411764705,0.9411764705882353
paper_abstract,gpt2-base,llama70b,50,0.17647058823529413,0.8235294117647058
paper_abstract,gpt2-large,llama70b,50,0.29411764705882354,0.7058823529411765
paper_abstract,llmdet,llama70b,50,0.47058823529411764,0.5294117647058824
paper_abstract,radar,llama70b,50,0.0,1.0
paper_abstract,zerogpt,llama70b,50,0.0392156862745098,0.9607843137254902
speech,binoculars,llama70b,50,0.22,0.78
speech,chatgpt-roberta,llama70b,50,0.42,0.58
speech,detectgpt,llama70b,50,0.52,0.48
speech,fastdetectgpt,llama70b,50,0.18,0.82
speech,gltr,llama70b,50,0.64,0.36
speech,gpt2-base,llama70b,50,0.34,0.66
speech,gpt2-large,llama70b,50,0.18,0.82
speech,llmdet,llama70b,50,0.8,0.2
speech,radar,llama70b,50,0.52,0.48
speech,zerogpt,llama70b,50,0.46,0.54
