domain,model,polisher,polish_type,ai_rate,human_rate
blog,binoculars,llama2,1,0.13157894736842105,0.868421052631579
blog,chatgpt-roberta,llama2,1,0.2631578947368421,0.7368421052631579
blog,detectgpt,llama2,1,0.2894736842105263,0.7105263157894737
blog,fastdetectgpt,llama2,1,0.18421052631578946,0.8157894736842105
blog,gltr,llama2,1,0.34210526315789475,0.6578947368421053
blog,gpt2-base,llama2,1,0.23684210526315788,0.7631578947368421
blog,gpt2-large,llama2,1,0.42105263157894735,0.5789473684210527
blog,llmdet,llama2,1,0.8157894736842105,0.18421052631578946
blog,radar,llama2,1,0.5263157894736842,0.47368421052631576
blog,zerogpt,llama2,1,0.15789473684210525,0.8421052631578947
email_content,binoculars,llama2,1,0.3333333333333333,0.6666666666666666
email_content,chatgpt-roberta,llama2,1,0.14285714285714285,0.8571428571428571
email_content,detectgpt,llama2,1,0.23809523809523808,0.7619047619047619
email_content,fastdetectgpt,llama2,1,0.14285714285714285,0.8571428571428571
email_content,gltr,llama2,1,0.2857142857142857,0.7142857142857143
email_content,gpt2-base,llama2,1,0.42857142857142855,0.5714285714285714
email_content,gpt2-large,llama2,1,0.6190476190476191,0.38095238095238093
email_content,llmdet,llama2,1,0.8571428571428571,0.14285714285714285
email_content,radar,llama2,1,0.5238095238095238,0.47619047619047616
email_content,zerogpt,llama2,1,0.23809523809523808,0.7619047619047619
game_review,binoculars,llama2,1,0.5294117647058824,0.47058823529411764
game_review,chatgpt-roberta,llama2,1,0.47058823529411764,0.5294117647058824
game_review,detectgpt,llama2,1,0.5588235294117647,0.4411764705882353
game_review,fastdetectgpt,llama2,1,0.6176470588235294,0.38235294117647056
game_review,gltr,llama2,1,0.5294117647058824,0.47058823529411764
game_review,gpt2-base,llama2,1,0.5882352941176471,0.4117647058823529
game_review,gpt2-large,llama2,1,0.5294117647058824,0.47058823529411764
game_review,llmdet,llama2,1,0.8823529411764706,0.11764705882352941
game_review,radar,llama2,1,0.6176470588235294,0.38235294117647056
game_review,zerogpt,llama2,1,0.4411764705882353,0.5588235294117647
news,binoculars,llama2,1,0.4411764705882353,0.5588235294117647
news,chatgpt-roberta,llama2,1,0.7352941176470589,0.2647058823529412
news,detectgpt,llama2,1,0.5,0.5
news,fastdetectgpt,llama2,1,0.5,0.5
news,gltr,llama2,1,0.7352941176470589,0.2647058823529412
news,gpt2-base,llama2,1,0.4411764705882353,0.5588235294117647
news,gpt2-large,llama2,1,0.5588235294117647,0.4411764705882353
news,llmdet,llama2,1,0.8235294117647058,0.17647058823529413
news,radar,llama2,1,0.2647058823529412,0.7352941176470589
news,zerogpt,llama2,1,0.4117647058823529,0.5882352941176471
paper_abstract,binoculars,llama2,1,0.2777777777777778,0.7222222222222222
paper_abstract,chatgpt-roberta,llama2,1,0.16666666666666666,0.8333333333333334
paper_abstract,detectgpt,llama2,1,0.3055555555555556,0.6944444444444444
paper_abstract,fastdetectgpt,llama2,1,0.3055555555555556,0.6944444444444444
paper_abstract,gltr,llama2,1,0.3611111111111111,0.6388888888888888
paper_abstract,gpt2-base,llama2,1,0.2777777777777778,0.7222222222222222
paper_abstract,gpt2-large,llama2,1,0.5,0.5
paper_abstract,llmdet,llama2,1,0.5833333333333334,0.4166666666666667
paper_abstract,radar,llama2,1,0.1111111111111111,0.8888888888888888
paper_abstract,zerogpt,llama2,1,0.16666666666666666,0.8333333333333334
speech,binoculars,llama2,1,0.3103448275862069,0.6896551724137931
speech,chatgpt-roberta,llama2,1,0.5172413793103449,0.4827586206896552
speech,detectgpt,llama2,1,0.5517241379310345,0.4482758620689655
speech,fastdetectgpt,llama2,1,0.2413793103448276,0.7586206896551724
speech,gltr,llama2,1,0.6551724137931034,0.3448275862068966
speech,gpt2-base,llama2,1,0.4482758620689655,0.5517241379310345
speech,gpt2-large,llama2,1,0.3448275862068966,0.6551724137931034
speech,llmdet,llama2,1,0.7931034482758621,0.20689655172413793
speech,radar,llama2,1,0.4827586206896552,0.5172413793103449
speech,zerogpt,llama2,1,0.3448275862068966,0.6551724137931034
