domain,model,polisher,polish_type,ai_rate,human_rate
blog,binoculars,gpt,50,0.04,0.96
blog,chatgpt-roberta,gpt,50,0.1,0.9
blog,detectgpt,gpt,50,0.18,0.82
blog,fastdetectgpt,gpt,50,0.08,0.92
blog,gltr,gpt,50,0.32,0.68
blog,gpt2-base,gpt,50,0.08,0.92
blog,gpt2-large,gpt,50,0.24,0.76
blog,llmdet,gpt,50,0.7,0.3
blog,radar,gpt,50,0.52,0.48
blog,zerogpt,gpt,50,0.04,0.96
email_content,binoculars,gpt,50,0.06976744186046512,0.9302325581395349
email_content,chatgpt-roberta,gpt,50,0.13953488372093023,0.8604651162790697
email_content,detectgpt,gpt,50,0.27906976744186046,0.7209302325581395
email_content,fastdetectgpt,gpt,50,0.11627906976744186,0.8837209302325582
email_content,gltr,gpt,50,0.20930232558139536,0.7906976744186046
email_content,gpt2-base,gpt,50,0.3488372093023256,0.6511627906976745
email_content,gpt2-large,gpt,50,0.4186046511627907,0.5813953488372093
email_content,llmdet,gpt,50,0.9069767441860465,0.09302325581395349
email_content,radar,gpt,50,0.4883720930232558,0.5116279069767442
email_content,zerogpt,gpt,50,0.06976744186046512,0.9302325581395349
game_review,binoculars,gpt,50,0.14285714285714285,0.8571428571428571
game_review,chatgpt-roberta,gpt,50,0.2653061224489796,0.7346938775510204
game_review,detectgpt,gpt,50,0.32653061224489793,0.673469387755102
game_review,fastdetectgpt,gpt,50,0.10204081632653061,0.8979591836734694
game_review,gltr,gpt,50,0.40816326530612246,0.5918367346938775
game_review,gpt2-base,gpt,50,0.3673469387755102,0.6326530612244898
game_review,gpt2-large,gpt,50,0.3469387755102041,0.6530612244897959
game_review,llmdet,gpt,50,0.6530612244897959,0.3469387755102041
game_review,radar,gpt,50,0.2653061224489796,0.7346938775510204
game_review,zerogpt,gpt,50,0.061224489795918366,0.9387755102040817
news,binoculars,gpt,50,0.041666666666666664,0.9583333333333334
news,chatgpt-roberta,gpt,50,0.625,0.375
news,detectgpt,gpt,50,0.3333333333333333,0.6666666666666666
news,fastdetectgpt,gpt,50,0.08333333333333333,0.9166666666666666
news,gltr,gpt,50,0.5,0.5
news,gpt2-base,gpt,50,0.10416666666666667,0.8958333333333334
news,gpt2-large,gpt,50,0.1875,0.8125
news,llmdet,gpt,50,0.7291666666666666,0.2708333333333333
news,radar,gpt,50,0.020833333333333332,0.9791666666666666
news,zerogpt,gpt,50,0.20833333333333334,0.7916666666666666
paper_abstract,binoculars,gpt,50,0.0392156862745098,0.9607843137254902
paper_abstract,chatgpt-roberta,gpt,50,0.0196078431372549,0.9803921568627451
paper_abstract,detectgpt,gpt,50,0.1568627450980392,0.8431372549019608
paper_abstract,fastdetectgpt,gpt,50,0.0196078431372549,0.9803921568627451
paper_abstract,gltr,gpt,50,0.0196078431372549,0.9803921568627451
paper_abstract,gpt2-base,gpt,50,0.13725490196078433,0.8627450980392157
paper_abstract,gpt2-large,gpt,50,0.29411764705882354,0.7058823529411765
paper_abstract,llmdet,gpt,50,0.37254901960784315,0.6274509803921569
paper_abstract,radar,gpt,50,0.0,1.0
paper_abstract,zerogpt,gpt,50,0.058823529411764705,0.9411764705882353
speech,binoculars,gpt,50,0.09803921568627451,0.9019607843137255
speech,chatgpt-roberta,gpt,50,0.35294117647058826,0.6470588235294118
speech,detectgpt,gpt,50,0.45098039215686275,0.5490196078431373
speech,fastdetectgpt,gpt,50,0.058823529411764705,0.9411764705882353
speech,gltr,gpt,50,0.49019607843137253,0.5098039215686274
speech,gpt2-base,gpt,50,0.3137254901960784,0.6862745098039216
speech,gpt2-large,gpt,50,0.2549019607843137,0.7450980392156863
speech,llmdet,gpt,50,0.7647058823529411,0.23529411764705882
speech,radar,gpt,50,0.29411764705882354,0.7058823529411765
speech,zerogpt,gpt,50,0.29411764705882354,0.7058823529411765
