domain,model,polisher,polish_type,ai_rate,human_rate
blog,binoculars,llama70b,5,0.019230769230769232,0.9807692307692307
blog,chatgpt-roberta,llama70b,5,0.057692307692307696,0.9423076923076923
blog,detectgpt,llama70b,5,0.19230769230769232,0.8076923076923077
blog,fastdetectgpt,llama70b,5,0.038461538461538464,0.9615384615384616
blog,gltr,llama70b,5,0.25,0.75
blog,gpt2-base,llama70b,5,0.038461538461538464,0.9615384615384616
blog,gpt2-large,llama70b,5,0.1346153846153846,0.8653846153846154
blog,llmdet,llama70b,5,0.6923076923076923,0.3076923076923077
blog,radar,llama70b,5,0.2692307692307692,0.7307692307692307
blog,zerogpt,llama70b,5,0.0,1.0
email_content,binoculars,llama70b,5,0.0,1.0
email_content,chatgpt-roberta,llama70b,5,0.11627906976744186,0.8837209302325582
email_content,detectgpt,llama70b,5,0.20930232558139536,0.7906976744186046
email_content,fastdetectgpt,llama70b,5,0.18604651162790697,0.813953488372093
email_content,gltr,llama70b,5,0.09302325581395349,0.9069767441860465
email_content,gpt2-base,llama70b,5,0.32558139534883723,0.6744186046511628
email_content,gpt2-large,llama70b,5,0.46511627906976744,0.5348837209302325
email_content,llmdet,llama70b,5,0.7906976744186046,0.20930232558139536
email_content,radar,llama70b,5,0.4418604651162791,0.5581395348837209
email_content,zerogpt,llama70b,5,0.023255813953488372,0.9767441860465116
game_review,binoculars,llama70b,5,0.11764705882352941,0.8823529411764706
game_review,chatgpt-roberta,llama70b,5,0.09803921568627451,0.9019607843137255
game_review,detectgpt,llama70b,5,0.27450980392156865,0.7254901960784313
game_review,fastdetectgpt,llama70b,5,0.13725490196078433,0.8627450980392157
game_review,gltr,llama70b,5,0.43137254901960786,0.5686274509803921
game_review,gpt2-base,llama70b,5,0.4117647058823529,0.5882352941176471
game_review,gpt2-large,llama70b,5,0.27450980392156865,0.7254901960784313
game_review,llmdet,llama70b,5,0.7254901960784313,0.27450980392156865
game_review,radar,llama70b,5,0.0784313725490196,0.9215686274509803
game_review,zerogpt,llama70b,5,0.0,1.0
news,binoculars,llama70b,5,0.06,0.94
news,chatgpt-roberta,llama70b,5,0.44,0.56
news,detectgpt,llama70b,5,0.42,0.58
news,fastdetectgpt,llama70b,5,0.14,0.86
news,gltr,llama70b,5,0.5,0.5
news,gpt2-base,llama70b,5,0.08,0.92
news,gpt2-large,llama70b,5,0.16,0.84
news,llmdet,llama70b,5,0.7,0.3
news,radar,llama70b,5,0.02,0.98
news,zerogpt,llama70b,5,0.1,0.9
paper_abstract,binoculars,llama70b,5,0.09803921568627451,0.9019607843137255
paper_abstract,chatgpt-roberta,llama70b,5,0.0,1.0
paper_abstract,detectgpt,llama70b,5,0.21568627450980393,0.7843137254901961
paper_abstract,fastdetectgpt,llama70b,5,0.09803921568627451,0.9019607843137255
paper_abstract,gltr,llama70b,5,0.13725490196078433,0.8627450980392157
paper_abstract,gpt2-base,llama70b,5,0.21568627450980393,0.7843137254901961
paper_abstract,gpt2-large,llama70b,5,0.37254901960784315,0.6274509803921569
paper_abstract,llmdet,llama70b,5,0.49019607843137253,0.5098039215686274
paper_abstract,radar,llama70b,5,0.0,1.0
paper_abstract,zerogpt,llama70b,5,0.0392156862745098,0.9607843137254902
speech,binoculars,llama70b,5,0.058823529411764705,0.9411764705882353
speech,chatgpt-roberta,llama70b,5,0.35294117647058826,0.6470588235294118
speech,detectgpt,llama70b,5,0.45098039215686275,0.5490196078431373
speech,fastdetectgpt,llama70b,5,0.13725490196078433,0.8627450980392157
speech,gltr,llama70b,5,0.6666666666666666,0.3333333333333333
speech,gpt2-base,llama70b,5,0.35294117647058826,0.6470588235294118
speech,gpt2-large,llama70b,5,0.23529411764705882,0.7647058823529411
speech,llmdet,llama70b,5,0.8823529411764706,0.11764705882352941
speech,radar,llama70b,5,0.09803921568627451,0.9019607843137255
speech,zerogpt,llama70b,5,0.09803921568627451,0.9019607843137255
