domain,model,polisher,polish_type,ai_rate,human_rate
blog,binoculars,llama,20,0.125,0.875
blog,chatgpt-roberta,llama,20,0.14583333333333334,0.8541666666666666
blog,detectgpt,llama,20,0.2916666666666667,0.7083333333333334
blog,fastdetectgpt,llama,20,0.0625,0.9375
blog,gltr,llama,20,0.3125,0.6875
blog,gpt2-base,llama,20,0.2916666666666667,0.7083333333333334
blog,gpt2-large,llama,20,0.5,0.5
blog,llmdet,llama,20,0.6666666666666666,0.3333333333333333
blog,radar,llama,20,0.6041666666666666,0.3958333333333333
blog,zerogpt,llama,20,0.0625,0.9375
email_content,binoculars,llama,20,0.0,1.0
email_content,chatgpt-roberta,llama,20,0.027777777777777776,0.9722222222222222
email_content,detectgpt,llama,20,0.08333333333333333,0.9166666666666666
email_content,fastdetectgpt,llama,20,0.05555555555555555,0.9444444444444444
email_content,gltr,llama,20,0.19444444444444445,0.8055555555555556
email_content,gpt2-base,llama,20,0.3888888888888889,0.6111111111111112
email_content,gpt2-large,llama,20,0.5833333333333334,0.4166666666666667
email_content,llmdet,llama,20,0.6111111111111112,0.3888888888888889
email_content,radar,llama,20,0.5833333333333334,0.4166666666666667
email_content,zerogpt,llama,20,0.05555555555555555,0.9444444444444444
game_review,binoculars,llama,20,0.10638297872340426,0.8936170212765957
game_review,chatgpt-roberta,llama,20,0.1276595744680851,0.8723404255319149
game_review,detectgpt,llama,20,0.3404255319148936,0.6595744680851063
game_review,fastdetectgpt,llama,20,0.1702127659574468,0.8297872340425532
game_review,gltr,llama,20,0.46808510638297873,0.5319148936170213
game_review,gpt2-base,llama,20,0.44680851063829785,0.5531914893617021
game_review,gpt2-large,llama,20,0.5319148936170213,0.46808510638297873
game_review,llmdet,llama,20,0.8085106382978723,0.19148936170212766
game_review,radar,llama,20,0.3404255319148936,0.6595744680851063
game_review,zerogpt,llama,20,0.0425531914893617,0.9574468085106383
news,binoculars,llama,20,0.10638297872340426,0.8936170212765957
news,chatgpt-roberta,llama,20,0.44680851063829785,0.5531914893617021
news,detectgpt,llama,20,0.3617021276595745,0.6382978723404256
news,fastdetectgpt,llama,20,0.1702127659574468,0.8297872340425532
news,gltr,llama,20,0.5106382978723404,0.48936170212765956
news,gpt2-base,llama,20,0.23404255319148937,0.7659574468085106
news,gpt2-large,llama,20,0.2553191489361702,0.7446808510638298
news,llmdet,llama,20,0.6595744680851063,0.3404255319148936
news,radar,llama,20,0.14893617021276595,0.851063829787234
news,zerogpt,llama,20,0.0851063829787234,0.9148936170212766
paper_abstract,binoculars,llama,20,0.09803921568627451,0.9019607843137255
paper_abstract,chatgpt-roberta,llama,20,0.0196078431372549,0.9803921568627451
paper_abstract,detectgpt,llama,20,0.17647058823529413,0.8235294117647058
paper_abstract,fastdetectgpt,llama,20,0.11764705882352941,0.8823529411764706
paper_abstract,gltr,llama,20,0.0392156862745098,0.9607843137254902
paper_abstract,gpt2-base,llama,20,0.29411764705882354,0.7058823529411765
paper_abstract,gpt2-large,llama,20,0.43137254901960786,0.5686274509803921
paper_abstract,llmdet,llama,20,0.29411764705882354,0.7058823529411765
paper_abstract,radar,llama,20,0.0196078431372549,0.9803921568627451
paper_abstract,zerogpt,llama,20,0.0392156862745098,0.9607843137254902
speech,binoculars,llama,20,0.1702127659574468,0.8297872340425532
speech,chatgpt-roberta,llama,20,0.3404255319148936,0.6595744680851063
speech,detectgpt,llama,20,0.3617021276595745,0.6382978723404256
speech,fastdetectgpt,llama,20,0.10638297872340426,0.8936170212765957
speech,gltr,llama,20,0.574468085106383,0.425531914893617
speech,gpt2-base,llama,20,0.3617021276595745,0.6382978723404256
speech,gpt2-large,llama,20,0.2765957446808511,0.723404255319149
speech,llmdet,llama,20,0.8085106382978723,0.19148936170212766
speech,radar,llama,20,0.3191489361702128,0.6808510638297872
speech,zerogpt,llama,20,0.3404255319148936,0.6595744680851063
