domain,model,polisher,polish_type,ai_rate,human_rate
blog,binoculars,gpt,20,0.0,1.0
blog,chatgpt-roberta,gpt,20,0.09615384615384616,0.9038461538461539
blog,detectgpt,gpt,20,0.19230769230769232,0.8076923076923077
blog,fastdetectgpt,gpt,20,0.038461538461538464,0.9615384615384616
blog,gltr,gpt,20,0.28846153846153844,0.7115384615384616
blog,gpt2-base,gpt,20,0.09615384615384616,0.9038461538461539
blog,gpt2-large,gpt,20,0.3076923076923077,0.6923076923076923
blog,llmdet,gpt,20,0.7307692307692307,0.2692307692307692
blog,radar,gpt,20,0.4807692307692308,0.5192307692307693
blog,zerogpt,gpt,20,0.038461538461538464,0.9615384615384616
email_content,binoculars,gpt,20,0.046511627906976744,0.9534883720930233
email_content,chatgpt-roberta,gpt,20,0.09302325581395349,0.9069767441860465
email_content,detectgpt,gpt,20,0.37209302325581395,0.627906976744186
email_content,fastdetectgpt,gpt,20,0.09302325581395349,0.9069767441860465
email_content,gltr,gpt,20,0.23255813953488372,0.7674418604651163
email_content,gpt2-base,gpt,20,0.2558139534883721,0.7441860465116279
email_content,gpt2-large,gpt,20,0.3953488372093023,0.6046511627906976
email_content,llmdet,gpt,20,0.8837209302325582,0.11627906976744186
email_content,radar,gpt,20,0.37209302325581395,0.627906976744186
email_content,zerogpt,gpt,20,0.09302325581395349,0.9069767441860465
game_review,binoculars,gpt,20,0.08163265306122448,0.9183673469387755
game_review,chatgpt-roberta,gpt,20,0.10204081632653061,0.8979591836734694
game_review,detectgpt,gpt,20,0.3469387755102041,0.6530612244897959
game_review,fastdetectgpt,gpt,20,0.16326530612244897,0.8367346938775511
game_review,gltr,gpt,20,0.42857142857142855,0.5714285714285714
game_review,gpt2-base,gpt,20,0.3469387755102041,0.6530612244897959
game_review,gpt2-large,gpt,20,0.32653061224489793,0.673469387755102
game_review,llmdet,gpt,20,0.7551020408163265,0.24489795918367346
game_review,radar,gpt,20,0.16326530612244897,0.8367346938775511
game_review,zerogpt,gpt,20,0.04081632653061224,0.9591836734693877
news,binoculars,gpt,20,0.04,0.96
news,chatgpt-roberta,gpt,20,0.46,0.54
news,detectgpt,gpt,20,0.46,0.54
news,fastdetectgpt,gpt,20,0.2,0.8
news,gltr,gpt,20,0.6,0.4
news,gpt2-base,gpt,20,0.12,0.88
news,gpt2-large,gpt,20,0.22,0.78
news,llmdet,gpt,20,0.72,0.28
news,radar,gpt,20,0.02,0.98
news,zerogpt,gpt,20,0.18,0.82
paper_abstract,binoculars,gpt,20,0.0784313725490196,0.9215686274509803
paper_abstract,chatgpt-roberta,gpt,20,0.0392156862745098,0.9607843137254902
paper_abstract,detectgpt,gpt,20,0.3333333333333333,0.6666666666666666
paper_abstract,fastdetectgpt,gpt,20,0.0784313725490196,0.9215686274509803
paper_abstract,gltr,gpt,20,0.11764705882352941,0.8823529411764706
paper_abstract,gpt2-base,gpt,20,0.13725490196078433,0.8627450980392157
paper_abstract,gpt2-large,gpt,20,0.2549019607843137,0.7450980392156863
paper_abstract,llmdet,gpt,20,0.45098039215686275,0.5490196078431373
paper_abstract,radar,gpt,20,0.0,1.0
paper_abstract,zerogpt,gpt,20,0.0784313725490196,0.9215686274509803
speech,binoculars,gpt,20,0.0784313725490196,0.9215686274509803
speech,chatgpt-roberta,gpt,20,0.3137254901960784,0.6862745098039216
speech,detectgpt,gpt,20,0.3333333333333333,0.6666666666666666
speech,fastdetectgpt,gpt,20,0.09803921568627451,0.9019607843137255
speech,gltr,gpt,20,0.5686274509803921,0.43137254901960786
speech,gpt2-base,gpt,20,0.3333333333333333,0.6666666666666666
speech,gpt2-large,gpt,20,0.3333333333333333,0.6666666666666666
speech,llmdet,gpt,20,0.7647058823529411,0.23529411764705882
speech,radar,gpt,20,0.19607843137254902,0.803921568627451
speech,zerogpt,gpt,20,0.3137254901960784,0.6862745098039216
