domain,model,polisher,polish_type,ai_rate,human_rate
blog,binoculars,gpt,35,0.0196078431372549,0.9803921568627451
blog,chatgpt-roberta,gpt,35,0.11764705882352941,0.8823529411764706
blog,detectgpt,gpt,35,0.19607843137254902,0.803921568627451
blog,fastdetectgpt,gpt,35,0.058823529411764705,0.9411764705882353
blog,gltr,gpt,35,0.27450980392156865,0.7254901960784313
blog,gpt2-base,gpt,35,0.0784313725490196,0.9215686274509803
blog,gpt2-large,gpt,35,0.1568627450980392,0.8431372549019608
blog,llmdet,gpt,35,0.7647058823529411,0.23529411764705882
blog,radar,gpt,35,0.45098039215686275,0.5490196078431373
blog,zerogpt,gpt,35,0.0392156862745098,0.9607843137254902
email_content,binoculars,gpt,35,0.023255813953488372,0.9767441860465116
email_content,chatgpt-roberta,gpt,35,0.11627906976744186,0.8837209302325582
email_content,detectgpt,gpt,35,0.20930232558139536,0.7906976744186046
email_content,fastdetectgpt,gpt,35,0.13953488372093023,0.8604651162790697
email_content,gltr,gpt,35,0.16279069767441862,0.8372093023255814
email_content,gpt2-base,gpt,35,0.2558139534883721,0.7441860465116279
email_content,gpt2-large,gpt,35,0.46511627906976744,0.5348837209302325
email_content,llmdet,gpt,35,0.813953488372093,0.18604651162790697
email_content,radar,gpt,35,0.4186046511627907,0.5813953488372093
email_content,zerogpt,gpt,35,0.06976744186046512,0.9302325581395349
game_review,binoculars,gpt,35,0.08,0.92
game_review,chatgpt-roberta,gpt,35,0.12,0.88
game_review,detectgpt,gpt,35,0.24,0.76
game_review,fastdetectgpt,gpt,35,0.12,0.88
game_review,gltr,gpt,35,0.44,0.56
game_review,gpt2-base,gpt,35,0.28,0.72
game_review,gpt2-large,gpt,35,0.32,0.68
game_review,llmdet,gpt,35,0.62,0.38
game_review,radar,gpt,35,0.22,0.78
game_review,zerogpt,gpt,35,0.04,0.96
news,binoculars,gpt,35,0.061224489795918366,0.9387755102040817
news,chatgpt-roberta,gpt,35,0.5918367346938775,0.40816326530612246
news,detectgpt,gpt,35,0.3877551020408163,0.6122448979591837
news,fastdetectgpt,gpt,35,0.14285714285714285,0.8571428571428571
news,gltr,gpt,35,0.46938775510204084,0.5306122448979592
news,gpt2-base,gpt,35,0.12244897959183673,0.8775510204081632
news,gpt2-large,gpt,35,0.16326530612244897,0.8367346938775511
news,llmdet,gpt,35,0.7755102040816326,0.22448979591836735
news,radar,gpt,35,0.04081632653061224,0.9591836734693877
news,zerogpt,gpt,35,0.22448979591836735,0.7755102040816326
paper_abstract,binoculars,gpt,35,0.0392156862745098,0.9607843137254902
paper_abstract,chatgpt-roberta,gpt,35,0.0392156862745098,0.9607843137254902
paper_abstract,detectgpt,gpt,35,0.29411764705882354,0.7058823529411765
paper_abstract,fastdetectgpt,gpt,35,0.09803921568627451,0.9019607843137255
paper_abstract,gltr,gpt,35,0.0784313725490196,0.9215686274509803
paper_abstract,gpt2-base,gpt,35,0.1568627450980392,0.8431372549019608
paper_abstract,gpt2-large,gpt,35,0.29411764705882354,0.7058823529411765
paper_abstract,llmdet,gpt,35,0.43137254901960786,0.5686274509803921
paper_abstract,radar,gpt,35,0.0,1.0
paper_abstract,zerogpt,gpt,35,0.058823529411764705,0.9411764705882353
speech,binoculars,gpt,35,0.06,0.94
speech,chatgpt-roberta,gpt,35,0.32,0.68
speech,detectgpt,gpt,35,0.22,0.78
speech,fastdetectgpt,gpt,35,0.06,0.94
speech,gltr,gpt,35,0.52,0.48
speech,gpt2-base,gpt,35,0.28,0.72
speech,gpt2-large,gpt,35,0.2,0.8
speech,llmdet,gpt,35,0.7,0.3
speech,radar,gpt,35,0.22,0.78
speech,zerogpt,gpt,35,0.26,0.74
