domain,model,polisher,polish_type,ai_rate,human_rate
blog,binoculars,llama,75,0.22448979591836735,0.7755102040816326
blog,chatgpt-roberta,llama,75,0.16326530612244897,0.8367346938775511
blog,detectgpt,llama,75,0.24489795918367346,0.7551020408163265
blog,fastdetectgpt,llama,75,0.1836734693877551,0.8163265306122449
blog,gltr,llama,75,0.40816326530612246,0.5918367346938775
blog,gpt2-base,llama,75,0.20408163265306123,0.7959183673469388
blog,gpt2-large,llama,75,0.40816326530612246,0.5918367346938775
blog,llmdet,llama,75,0.673469387755102,0.32653061224489793
blog,radar,llama,75,0.6938775510204082,0.30612244897959184
blog,zerogpt,llama,75,0.14285714285714285,0.8571428571428571
email_content,binoculars,llama,75,0.07894736842105263,0.9210526315789473
email_content,chatgpt-roberta,llama,75,0.07894736842105263,0.9210526315789473
email_content,detectgpt,llama,75,0.07894736842105263,0.9210526315789473
email_content,fastdetectgpt,llama,75,0.10526315789473684,0.8947368421052632
email_content,gltr,llama,75,0.23684210526315788,0.7631578947368421
email_content,gpt2-base,llama,75,0.39473684210526316,0.6052631578947368
email_content,gpt2-large,llama,75,0.5263157894736842,0.47368421052631576
email_content,llmdet,llama,75,0.5526315789473685,0.4473684210526316
email_content,radar,llama,75,0.7368421052631579,0.2631578947368421
email_content,zerogpt,llama,75,0.07894736842105263,0.9210526315789473
game_review,binoculars,llama,75,0.32608695652173914,0.6739130434782609
game_review,chatgpt-roberta,llama,75,0.2826086956521739,0.717391304347826
game_review,detectgpt,llama,75,0.3695652173913043,0.6304347826086957
game_review,fastdetectgpt,llama,75,0.1956521739130435,0.8043478260869565
game_review,gltr,llama,75,0.45652173913043476,0.5434782608695652
game_review,gpt2-base,llama,75,0.5,0.5
game_review,gpt2-large,llama,75,0.5,0.5
game_review,llmdet,llama,75,0.6739130434782609,0.32608695652173914
game_review,radar,llama,75,0.41304347826086957,0.5869565217391305
game_review,zerogpt,llama,75,0.10869565217391304,0.8913043478260869
news,binoculars,llama,75,0.275,0.725
news,chatgpt-roberta,llama,75,0.7,0.3
news,detectgpt,llama,75,0.525,0.475
news,fastdetectgpt,llama,75,0.2,0.8
news,gltr,llama,75,0.5,0.5
news,gpt2-base,llama,75,0.375,0.625
news,gpt2-large,llama,75,0.425,0.575
news,llmdet,llama,75,0.55,0.45
news,radar,llama,75,0.425,0.575
news,zerogpt,llama,75,0.275,0.725
paper_abstract,binoculars,llama,75,0.09803921568627451,0.9019607843137255
paper_abstract,chatgpt-roberta,llama,75,0.0392156862745098,0.9607843137254902
paper_abstract,detectgpt,llama,75,0.13725490196078433,0.8627450980392157
paper_abstract,fastdetectgpt,llama,75,0.13725490196078433,0.8627450980392157
paper_abstract,gltr,llama,75,0.09803921568627451,0.9019607843137255
paper_abstract,gpt2-base,llama,75,0.2549019607843137,0.7450980392156863
paper_abstract,gpt2-large,llama,75,0.4117647058823529,0.5882352941176471
paper_abstract,llmdet,llama,75,0.11764705882352941,0.8823529411764706
paper_abstract,radar,llama,75,0.0392156862745098,0.9607843137254902
paper_abstract,zerogpt,llama,75,0.0196078431372549,0.9803921568627451
speech,binoculars,llama,75,0.2978723404255319,0.7021276595744681
speech,chatgpt-roberta,llama,75,0.44680851063829785,0.5531914893617021
speech,detectgpt,llama,75,0.5106382978723404,0.48936170212765956
speech,fastdetectgpt,llama,75,0.2127659574468085,0.7872340425531915
speech,gltr,llama,75,0.6382978723404256,0.3617021276595745
speech,gpt2-base,llama,75,0.3617021276595745,0.6382978723404256
speech,gpt2-large,llama,75,0.3829787234042553,0.6170212765957447
speech,llmdet,llama,75,0.7446808510638298,0.2553191489361702
speech,radar,llama,75,0.48936170212765956,0.5106382978723404
speech,zerogpt,llama,75,0.46808510638297873,0.5319148936170213
