domain,model,polisher,polish_type,ai_rate,human_rate
blog,binoculars,gpt,1,0.019230769230769232,0.9807692307692307
blog,chatgpt-roberta,gpt,1,0.038461538461538464,0.9615384615384616
blog,detectgpt,gpt,1,0.17307692307692307,0.8269230769230769
blog,fastdetectgpt,gpt,1,0.019230769230769232,0.9807692307692307
blog,gltr,gpt,1,0.1346153846153846,0.8653846153846154
blog,gpt2-base,gpt,1,0.038461538461538464,0.9615384615384616
blog,gpt2-large,gpt,1,0.09615384615384616,0.9038461538461539
blog,llmdet,gpt,1,0.5769230769230769,0.4230769230769231
blog,radar,gpt,1,0.28846153846153844,0.7115384615384616
blog,zerogpt,gpt,1,0.0,1.0
email_content,binoculars,gpt,1,0.0,1.0
email_content,chatgpt-roberta,gpt,1,0.046511627906976744,0.9534883720930233
email_content,detectgpt,gpt,1,0.16279069767441862,0.8372093023255814
email_content,fastdetectgpt,gpt,1,0.20930232558139536,0.7906976744186046
email_content,gltr,gpt,1,0.046511627906976744,0.9534883720930233
email_content,gpt2-base,gpt,1,0.27906976744186046,0.7209302325581395
email_content,gpt2-large,gpt,1,0.4418604651162791,0.5581395348837209
email_content,llmdet,gpt,1,0.7209302325581395,0.27906976744186046
email_content,radar,gpt,1,0.4418604651162791,0.5581395348837209
email_content,zerogpt,gpt,1,0.023255813953488372,0.9767441860465116
game_review,binoculars,gpt,1,0.0392156862745098,0.9607843137254902
game_review,chatgpt-roberta,gpt,1,0.058823529411764705,0.9411764705882353
game_review,detectgpt,gpt,1,0.2549019607843137,0.7450980392156863
game_review,fastdetectgpt,gpt,1,0.11764705882352941,0.8823529411764706
game_review,gltr,gpt,1,0.3333333333333333,0.6666666666666666
game_review,gpt2-base,gpt,1,0.3137254901960784,0.6862745098039216
game_review,gpt2-large,gpt,1,0.27450980392156865,0.7254901960784313
game_review,llmdet,gpt,1,0.6862745098039216,0.3137254901960784
game_review,radar,gpt,1,0.0784313725490196,0.9215686274509803
game_review,zerogpt,gpt,1,0.0,1.0
news,binoculars,gpt,1,0.04,0.96
news,chatgpt-roberta,gpt,1,0.38,0.62
news,detectgpt,gpt,1,0.36,0.64
news,fastdetectgpt,gpt,1,0.16,0.84
news,gltr,gpt,1,0.34,0.66
news,gpt2-base,gpt,1,0.04,0.96
news,gpt2-large,gpt,1,0.1,0.9
news,llmdet,gpt,1,0.6,0.4
news,radar,gpt,1,0.04,0.96
news,zerogpt,gpt,1,0.06,0.94
paper_abstract,binoculars,gpt,1,0.058823529411764705,0.9411764705882353
paper_abstract,chatgpt-roberta,gpt,1,0.0,1.0
paper_abstract,detectgpt,gpt,1,0.17647058823529413,0.8235294117647058
paper_abstract,fastdetectgpt,gpt,1,0.058823529411764705,0.9411764705882353
paper_abstract,gltr,gpt,1,0.09803921568627451,0.9019607843137255
paper_abstract,gpt2-base,gpt,1,0.21568627450980393,0.7843137254901961
paper_abstract,gpt2-large,gpt,1,0.3333333333333333,0.6666666666666666
paper_abstract,llmdet,gpt,1,0.3333333333333333,0.6666666666666666
paper_abstract,radar,gpt,1,0.0,1.0
paper_abstract,zerogpt,gpt,1,0.0,1.0
speech,binoculars,gpt,1,0.0392156862745098,0.9607843137254902
speech,chatgpt-roberta,gpt,1,0.35294117647058826,0.6470588235294118
speech,detectgpt,gpt,1,0.35294117647058826,0.6470588235294118
speech,fastdetectgpt,gpt,1,0.058823529411764705,0.9411764705882353
speech,gltr,gpt,1,0.6274509803921569,0.37254901960784315
speech,gpt2-base,gpt,1,0.29411764705882354,0.7058823529411765
speech,gpt2-large,gpt,1,0.21568627450980393,0.7843137254901961
speech,llmdet,gpt,1,0.9019607843137255,0.09803921568627451
speech,radar,gpt,1,0.1568627450980392,0.8431372549019608
speech,zerogpt,gpt,1,0.09803921568627451,0.9019607843137255
