domain,model,polisher,polish_type,ai_rate,human_rate
blog,binoculars,llama,35,0.18,0.82
blog,chatgpt-roberta,llama,35,0.18,0.82
blog,detectgpt,llama,35,0.28,0.72
blog,fastdetectgpt,llama,35,0.18,0.82
blog,gltr,llama,35,0.42,0.58
blog,gpt2-base,llama,35,0.18,0.82
blog,gpt2-large,llama,35,0.44,0.56
blog,llmdet,llama,35,0.72,0.28
blog,radar,llama,35,0.68,0.32
blog,zerogpt,llama,35,0.1,0.9
email_content,binoculars,llama,35,0.02564102564102564,0.9743589743589743
email_content,chatgpt-roberta,llama,35,0.05128205128205128,0.9487179487179487
email_content,detectgpt,llama,35,0.10256410256410256,0.8974358974358975
email_content,fastdetectgpt,llama,35,0.07692307692307693,0.9230769230769231
email_content,gltr,llama,35,0.23076923076923078,0.7692307692307693
email_content,gpt2-base,llama,35,0.41025641025641024,0.5897435897435898
email_content,gpt2-large,llama,35,0.5384615384615384,0.46153846153846156
email_content,llmdet,llama,35,0.5897435897435898,0.41025641025641024
email_content,radar,llama,35,0.5897435897435898,0.41025641025641024
email_content,zerogpt,llama,35,0.07692307692307693,0.9230769230769231
game_review,binoculars,llama,35,0.25,0.75
game_review,chatgpt-roberta,llama,35,0.20833333333333334,0.7916666666666666
game_review,detectgpt,llama,35,0.4166666666666667,0.5833333333333334
game_review,fastdetectgpt,llama,35,0.16666666666666666,0.8333333333333334
game_review,gltr,llama,35,0.4791666666666667,0.5208333333333334
game_review,gpt2-base,llama,35,0.4375,0.5625
game_review,gpt2-large,llama,35,0.4166666666666667,0.5833333333333334
game_review,llmdet,llama,35,0.7708333333333334,0.22916666666666666
game_review,radar,llama,35,0.375,0.625
game_review,zerogpt,llama,35,0.08333333333333333,0.9166666666666666
news,binoculars,llama,35,0.14583333333333334,0.8541666666666666
news,chatgpt-roberta,llama,35,0.6041666666666666,0.3958333333333333
news,detectgpt,llama,35,0.4583333333333333,0.5416666666666666
news,fastdetectgpt,llama,35,0.1875,0.8125
news,gltr,llama,35,0.4166666666666667,0.5833333333333334
news,gpt2-base,llama,35,0.2916666666666667,0.7083333333333334
news,gpt2-large,llama,35,0.2916666666666667,0.7083333333333334
news,llmdet,llama,35,0.7291666666666666,0.2708333333333333
news,radar,llama,35,0.14583333333333334,0.8541666666666666
news,zerogpt,llama,35,0.1875,0.8125
paper_abstract,binoculars,llama,35,0.11764705882352941,0.8823529411764706
paper_abstract,chatgpt-roberta,llama,35,0.0196078431372549,0.9803921568627451
paper_abstract,detectgpt,llama,35,0.1568627450980392,0.8431372549019608
paper_abstract,fastdetectgpt,llama,35,0.13725490196078433,0.8627450980392157
paper_abstract,gltr,llama,35,0.0784313725490196,0.9215686274509803
paper_abstract,gpt2-base,llama,35,0.21568627450980393,0.7843137254901961
paper_abstract,gpt2-large,llama,35,0.45098039215686275,0.5490196078431373
paper_abstract,llmdet,llama,35,0.3333333333333333,0.6666666666666666
paper_abstract,radar,llama,35,0.0,1.0
paper_abstract,zerogpt,llama,35,0.058823529411764705,0.9411764705882353
speech,binoculars,llama,35,0.24,0.76
speech,chatgpt-roberta,llama,35,0.32,0.68
speech,detectgpt,llama,35,0.4,0.6
speech,fastdetectgpt,llama,35,0.18,0.82
speech,gltr,llama,35,0.66,0.34
speech,gpt2-base,llama,35,0.42,0.58
speech,gpt2-large,llama,35,0.4,0.6
speech,llmdet,llama,35,0.82,0.18
speech,radar,llama,35,0.32,0.68
speech,zerogpt,llama,35,0.32,0.68
