domain,model,polisher,polish_type,ai_rate,human_rate
blog,binoculars,llama2,75,0.2647058823529412,0.7352941176470589
blog,chatgpt-roberta,llama2,75,0.20588235294117646,0.7941176470588235
blog,detectgpt,llama2,75,0.4411764705882353,0.5588235294117647
blog,fastdetectgpt,llama2,75,0.23529411764705882,0.7647058823529411
blog,gltr,llama2,75,0.5294117647058824,0.47058823529411764
blog,gpt2-base,llama2,75,0.29411764705882354,0.7058823529411765
blog,gpt2-large,llama2,75,0.38235294117647056,0.6176470588235294
blog,llmdet,llama2,75,0.6470588235294118,0.35294117647058826
blog,radar,llama2,75,0.6764705882352942,0.3235294117647059
blog,zerogpt,llama2,75,0.17647058823529413,0.8235294117647058
email_content,binoculars,llama2,75,0.2,0.8
email_content,chatgpt-roberta,llama2,75,0.15,0.85
email_content,detectgpt,llama2,75,0.35,0.65
email_content,fastdetectgpt,llama2,75,0.15,0.85
email_content,gltr,llama2,75,0.3,0.7
email_content,gpt2-base,llama2,75,0.5,0.5
email_content,gpt2-large,llama2,75,0.7,0.3
email_content,llmdet,llama2,75,0.8,0.2
email_content,radar,llama2,75,0.7,0.3
email_content,zerogpt,llama2,75,0.1,0.9
game_review,binoculars,llama2,75,0.5454545454545454,0.45454545454545453
game_review,chatgpt-roberta,llama2,75,0.42424242424242425,0.5757575757575758
game_review,detectgpt,llama2,75,0.696969696969697,0.30303030303030304
game_review,fastdetectgpt,llama2,75,0.6060606060606061,0.3939393939393939
game_review,gltr,llama2,75,0.6060606060606061,0.3939393939393939
game_review,gpt2-base,llama2,75,0.696969696969697,0.30303030303030304
game_review,gpt2-large,llama2,75,0.6666666666666666,0.3333333333333333
game_review,llmdet,llama2,75,0.8484848484848485,0.15151515151515152
game_review,radar,llama2,75,0.7878787878787878,0.21212121212121213
game_review,zerogpt,llama2,75,0.45454545454545453,0.5454545454545454
news,binoculars,llama2,75,0.41935483870967744,0.5806451612903226
news,chatgpt-roberta,llama2,75,0.8064516129032258,0.1935483870967742
news,detectgpt,llama2,75,0.4838709677419355,0.5161290322580645
news,fastdetectgpt,llama2,75,0.45161290322580644,0.5483870967741935
news,gltr,llama2,75,0.7419354838709677,0.25806451612903225
news,gpt2-base,llama2,75,0.41935483870967744,0.5806451612903226
news,gpt2-large,llama2,75,0.4838709677419355,0.5161290322580645
news,llmdet,llama2,75,0.8387096774193549,0.16129032258064516
news,radar,llama2,75,0.25806451612903225,0.7419354838709677
news,zerogpt,llama2,75,0.45161290322580644,0.5483870967741935
paper_abstract,binoculars,llama2,75,0.3333333333333333,0.6666666666666666
paper_abstract,chatgpt-roberta,llama2,75,0.20512820512820512,0.7948717948717948
paper_abstract,detectgpt,llama2,75,0.3076923076923077,0.6923076923076923
paper_abstract,fastdetectgpt,llama2,75,0.358974358974359,0.6410256410256411
paper_abstract,gltr,llama2,75,0.3076923076923077,0.6923076923076923
paper_abstract,gpt2-base,llama2,75,0.1794871794871795,0.8205128205128205
paper_abstract,gpt2-large,llama2,75,0.41025641025641024,0.5897435897435898
paper_abstract,llmdet,llama2,75,0.3333333333333333,0.6666666666666666
paper_abstract,radar,llama2,75,0.10256410256410256,0.8974358974358975
paper_abstract,zerogpt,llama2,75,0.15384615384615385,0.8461538461538461
speech,binoculars,llama2,75,0.36666666666666664,0.6333333333333333
speech,chatgpt-roberta,llama2,75,0.4666666666666667,0.5333333333333333
speech,detectgpt,llama2,75,0.6333333333333333,0.36666666666666664
speech,fastdetectgpt,llama2,75,0.3,0.7
speech,gltr,llama2,75,0.6666666666666666,0.3333333333333333
speech,gpt2-base,llama2,75,0.43333333333333335,0.5666666666666667
speech,gpt2-large,llama2,75,0.36666666666666664,0.6333333333333333
speech,llmdet,llama2,75,0.7333333333333333,0.26666666666666666
speech,radar,llama2,75,0.4666666666666667,0.5333333333333333
speech,zerogpt,llama2,75,0.5,0.5
