domain,model,polisher,polish_type,ai_rate,human_rate
blog,binoculars,llama,slight_major,0.5510204081632653,0.4489795918367347
blog,chatgpt-roberta,llama,slight_major,0.1836734693877551,0.8163265306122449
blog,detectgpt,llama,slight_major,0.3877551020408163,0.6122448979591837
blog,fastdetectgpt,llama,slight_major,0.5102040816326531,0.4897959183673469
blog,gltr,llama,slight_major,0.7551020408163265,0.24489795918367346
blog,gpt2-base,llama,slight_major,0.5102040816326531,0.4897959183673469
blog,gpt2-large,llama,slight_major,0.4897959183673469,0.5102040816326531
blog,llmdet,llama,slight_major,0.8775510204081632,0.12244897959183673
blog,radar,llama,slight_major,0.7346938775510204,0.2653061224489796
blog,zerogpt,llama,slight_major,0.5714285714285714,0.42857142857142855
email_content,binoculars,llama,slight_major,0.2564102564102564,0.7435897435897436
email_content,chatgpt-roberta,llama,slight_major,0.10256410256410256,0.8974358974358975
email_content,detectgpt,llama,slight_major,0.1282051282051282,0.8717948717948718
email_content,fastdetectgpt,llama,slight_major,0.3076923076923077,0.6923076923076923
email_content,gltr,llama,slight_major,0.5641025641025641,0.4358974358974359
email_content,gpt2-base,llama,slight_major,0.5897435897435898,0.41025641025641024
email_content,gpt2-large,llama,slight_major,0.7435897435897436,0.2564102564102564
email_content,llmdet,llama,slight_major,0.8205128205128205,0.1794871794871795
email_content,radar,llama,slight_major,0.48717948717948717,0.5128205128205128
email_content,zerogpt,llama,slight_major,0.20512820512820512,0.7948717948717948
game_review,binoculars,llama,slight_major,0.4666666666666667,0.5333333333333333
game_review,chatgpt-roberta,llama,slight_major,0.37777777777777777,0.6222222222222222
game_review,detectgpt,llama,slight_major,0.5555555555555556,0.4444444444444444
game_review,fastdetectgpt,llama,slight_major,0.6444444444444445,0.35555555555555557
game_review,gltr,llama,slight_major,0.7333333333333333,0.26666666666666666
game_review,gpt2-base,llama,slight_major,0.5555555555555556,0.4444444444444444
game_review,gpt2-large,llama,slight_major,0.6444444444444445,0.35555555555555557
game_review,llmdet,llama,slight_major,0.8666666666666667,0.13333333333333333
game_review,radar,llama,slight_major,0.5111111111111111,0.4888888888888889
game_review,zerogpt,llama,slight_major,0.4222222222222222,0.5777777777777777
news,binoculars,llama,slight_major,0.3877551020408163,0.6122448979591837
news,chatgpt-roberta,llama,slight_major,0.7959183673469388,0.20408163265306123
news,detectgpt,llama,slight_major,0.5102040816326531,0.4897959183673469
news,fastdetectgpt,llama,slight_major,0.5510204081632653,0.4489795918367347
news,gltr,llama,slight_major,0.7551020408163265,0.24489795918367346
news,gpt2-base,llama,slight_major,0.46938775510204084,0.5306122448979592
news,gpt2-large,llama,slight_major,0.5714285714285714,0.42857142857142855
news,llmdet,llama,slight_major,0.9387755102040817,0.061224489795918366
news,radar,llama,slight_major,0.12244897959183673,0.8775510204081632
news,zerogpt,llama,slight_major,0.46938775510204084,0.5306122448979592
paper_abstract,binoculars,llama,slight_major,0.21568627450980393,0.7843137254901961
paper_abstract,chatgpt-roberta,llama,slight_major,0.058823529411764705,0.9411764705882353
paper_abstract,detectgpt,llama,slight_major,0.19607843137254902,0.803921568627451
paper_abstract,fastdetectgpt,llama,slight_major,0.19607843137254902,0.803921568627451
paper_abstract,gltr,llama,slight_major,0.09803921568627451,0.9019607843137255
paper_abstract,gpt2-base,llama,slight_major,0.21568627450980393,0.7843137254901961
paper_abstract,gpt2-large,llama,slight_major,0.43137254901960786,0.5686274509803921
paper_abstract,llmdet,llama,slight_major,0.47058823529411764,0.5294117647058824
paper_abstract,radar,llama,slight_major,0.0,1.0
paper_abstract,zerogpt,llama,slight_major,0.09803921568627451,0.9019607843137255
speech,binoculars,llama,slight_major,0.5869565217391305,0.41304347826086957
speech,chatgpt-roberta,llama,slight_major,0.4782608695652174,0.5217391304347826
speech,detectgpt,llama,slight_major,0.4782608695652174,0.5217391304347826
speech,fastdetectgpt,llama,slight_major,0.5652173913043478,0.43478260869565216
speech,gltr,llama,slight_major,0.7608695652173914,0.2391304347826087
speech,gpt2-base,llama,slight_major,0.5,0.5
speech,gpt2-large,llama,slight_major,0.5869565217391305,0.41304347826086957
speech,llmdet,llama,slight_major,0.8260869565217391,0.17391304347826086
speech,radar,llama,slight_major,0.4782608695652174,0.5217391304347826
speech,zerogpt,llama,slight_major,0.6086956521739131,0.391304347826087
